0,109.29,403.83,"2022,06,01,13:51:23"
0,109.29,404.83,"2022,06,01,13:51:24"
0,108.78,405.83,"2022,06,01,13:51:25"
0,109.54,406.83,"2022,06,01,13:51:26"
0,109.29,407.83,"2022,06,01,13:51:27"
0,109.03,408.83,"2022,06,01,13:51:28"
0,109.80,409.84,"2022,06,01,13:51:29"
0,109.03,410.84,"2022,06,01,13:51:30"
0,109.54,411.84,"2022,06,01,13:51:31"
0,109.29,412.87,"2022,06,01,13:51:32"
0,110.31,413.87,"2022,06,01,13:51:33"
0,109.54,414.87,"2022,06,01,13:51:34"
0,110.05,415.88,"2022,06,01,13:51:35"
0,109.80,416.88,"2022,06,01,13:51:36"
0,110.56,417.88,"2022,06,01,13:51:37"
0,110.05,418.88,"2022,06,01,13:51:38"
0,110.56,419.88,"2022,06,01,13:51:39"
0,110.56,420.88,"2022,06,01,13:51:40"
0,110.82,421.89,"2022,06,01,13:51:41"
0,110.31,422.92,"2022,06,01,13:51:42"
0,110.82,423.92,"2022,06,01,13:51:43"
0,110.05,424.92,"2022,06,01,13:51:44"
0,110.31,425.92,"2022,06,01,13:51:45"
0,110.82,426.92,"2022,06,01,13:51:46"
0,110.31,427.93,"2022,06,01,13:51:47"
0,110.82,428.93,"2022,06,01,13:51:48"
0,110.56,429.93,"2022,06,01,13:51:49"
0,110.82,430.93,"2022,06,01,13:51:50"
0,110.82,431.93,"2022,06,01,13:51:51"
0,110.82,432.96,"2022,06,01,13:51:52"
0,111.33,433.97,"2022,06,01,13:51:53"
0,111.07,434.97,"2022,06,01,13:51:54"
0,111.07,435.97,"2022,06,01,13:51:55"
0,111.84,436.97,"2022,06,01,13:51:56"
0,111.58,437.97,"2022,06,01,13:51:57"
0,111.58,438.98,"2022,06,01,13:51:58"
0,111.07,439.98,"2022,06,01,13:51:59"
0,111.07,440.98,"2022,06,01,13:52:00"
0,112.09,441.98,"2022,06,01,13:52:01"
0,112.09,443.01,"2022,06,01,13:52:02"
0,111.84,444.01,"2022,06,01,13:52:03"
0,112.09,445.01,"2022,06,01,13:52:04"
0,111.07,446.02,"2022,06,01,13:52:05"
0,111.58,447.02,"2022,06,01,13:52:06"
0,111.84,448.02,"2022,06,01,13:52:07"
0,111.33,449.02,"2022,06,01,13:52:08"
0,111.33,450.02,"2022,06,01,13:52:09"
0,111.84,451.02,"2022,06,01,13:52:10"
0,111.84,452.03,"2022,06,01,13:52:11"
0,112.86,453.06,"2022,06,01,13:52:12"
0,112.09,454.06,"2022,06,01,13:52:13"
0,112.60,455.06,"2022,06,01,13:52:14"
0,112.35,456.06,"2022,06,01,13:52:15"
0,112.09,457.07,"2022,06,01,13:52:16"
0,112.86,458.07,"2022,06,01,13:52:17"
0,113.11,459.07,"2022,06,01,13:52:18"
0,113.11,460.07,"2022,06,01,13:52:19"
0,112.86,461.07,"2022,06,01,13:52:20"
0,113.37,462.07,"2022,06,01,13:52:21"
0,113.37,463.10,"2022,06,01,13:52:22"
0,113.11,464.11,"2022,06,01,13:52:23"
0,113.11,465.11,"2022,06,01,13:52:24"
0,113.62,466.11,"2022,06,01,13:52:25"
0,113.11,467.11,"2022,06,01,13:52:26"
0,112.60,468.11,"2022,06,01,13:52:27"
0,113.37,469.11,"2022,06,01,13:52:28"
0,113.11,470.12,"2022,06,01,13:52:29"
0,113.37,471.12,"2022,06,01,13:52:30"
0,113.11,472.12,"2022,06,01,13:52:31"
0,113.11,473.15,"2022,06,01,13:52:32"
0,112.86,474.15,"2022,06,01,13:52:33"
0,113.88,475.16,"2022,06,01,13:52:34"
0,113.11,476.16,"2022,06,01,13:52:35"
0,113.11,477.16,"2022,06,01,13:52:36"
0,113.11,478.16,"2022,06,01,13:52:37"
0,113.62,479.16,"2022,06,01,13:52:38"
0,113.88,480.16,"2022,06,01,13:52:39"
0,114.39,481.17,"2022,06,01,13:52:40"
0,113.88,482.17,"2022,06,01,13:52:41"
0,113.88,483.20,"2022,06,01,13:52:42"
0,113.37,484.20,"2022,06,01,13:52:43"
0,114.64,485.20,"2022,06,01,13:52:44"
0,113.62,486.20,"2022,06,01,13:52:45"
0,113.88,487.20,"2022,06,01,13:52:46"
0,114.90,488.21,"2022,06,01,13:52:47"
0,114.64,489.21,"2022,06,01,13:52:48"
0,114.64,490.21,"2022,06,01,13:52:49"
0,114.13,491.21,"2022,06,01,13:52:50"
0,114.39,492.21,"2022,06,01,13:52:51"
0,114.39,493.25,"2022,06,01,13:52:52"
0,114.39,494.25,"2022,06,01,13:52:53"
0,115.15,495.25,"2022,06,01,13:52:54"
0,114.64,496.25,"2022,06,01,13:52:55"
0,114.64,497.25,"2022,06,01,13:52:56"
0,114.64,498.25,"2022,06,01,13:52:57"
0,114.13,499.26,"2022,06,01,13:52:58"
0,114.64,500.26,"2022,06,01,13:52:59"
0,115.41,501.26,"2022,06,01,13:53:00"
0,114.64,502.26,"2022,06,01,13:53:01"
0,114.64,503.29,"2022,06,01,13:53:02"
0,115.66,504.29,"2022,06,01,13:53:03"
0,115.92,505.30,"2022,06,01,13:53:04"
0,115.41,506.30,"2022,06,01,13:53:05"
0,115.41,507.30,"2022,06,01,13:53:06"
0,115.66,508.30,"2022,06,01,13:53:07"
0,115.41,509.30,"2022,06,01,13:53:08"
0,115.41,510.30,"2022,06,01,13:53:09"
0,115.15,511.30,"2022,06,01,13:53:10"
0,116.43,512.31,"2022,06,01,13:53:11"
0,116.17,513.34,"2022,06,01,13:53:12"
0,116.17,514.34,"2022,06,01,13:53:13"
0,116.17,515.34,"2022,06,01,13:53:14"
0,116.43,516.34,"2022,06,01,13:53:15"
0,116.43,517.35,"2022,06,01,13:53:16"
0,116.68,518.35,"2022,06,01,13:53:17"
0,115.92,519.35,"2022,06,01,13:53:18"
0,115.92,520.35,"2022,06,01,13:53:19"
0,115.66,521.35,"2022,06,01,13:53:20"
0,116.68,522.35,"2022,06,01,13:53:21"
0,116.43,523.39,"2022,06,01,13:53:22"
0,116.68,524.39,"2022,06,01,13:53:23"
0,116.17,525.39,"2022,06,01,13:53:24"
0,116.68,526.39,"2022,06,01,13:53:25"
0,116.43,527.39,"2022,06,01,13:53:26"
0,116.68,528.40,"2022,06,01,13:53:27"
0,116.68,529.40,"2022,06,01,13:53:28"
0,116.17,530.40,"2022,06,01,13:53:29"
0,116.43,531.40,"2022,06,01,13:53:30"
0,116.43,532.40,"2022,06,01,13:53:31"
0,117.45,533.43,"2022,06,01,13:53:32"
0,116.68,534.44,"2022,06,01,13:53:33"
0,116.43,535.44,"2022,06,01,13:53:34"
0,117.19,536.44,"2022,06,01,13:53:35"
0,117.19,537.44,"2022,06,01,13:53:36"
0,117.19,538.44,"2022,06,01,13:53:37"
0,117.45,539.44,"2022,06,01,13:53:38"
0,117.96,540.45,"2022,06,01,13:53:39"
0,118.21,541.45,"2022,06,01,13:53:40"
0,116.94,542.45,"2022,06,01,13:53:41"
0,116.94,543.48,"2022,06,01,13:53:42"
0,117.96,544.48,"2022,06,01,13:53:43"
0,117.45,545.48,"2022,06,01,13:53:44"
0,117.96,546.48,"2022,06,01,13:53:45"
0,117.45,547.49,"2022,06,01,13:53:46"
0,116.94,548.49,"2022,06,01,13:53:47"
0,117.70,549.49,"2022,06,01,13:53:48"
0,118.21,550.49,"2022,06,01,13:53:49"
0,118.21,551.50,"2022,06,01,13:53:50"
0,117.96,552.50,"2022,06,01,13:53:51"
0,118.21,553.53,"2022,06,01,13:53:52"
0,117.45,554.53,"2022,06,01,13:53:53"
0,118.47,555.53,"2022,06,01,13:53:54"
0,117.70,556.53,"2022,06,01,13:53:55"
0,118.47,557.53,"2022,06,01,13:53:56"
0,117.96,558.54,"2022,06,01,13:53:57"
0,118.72,559.54,"2022,06,01,13:53:58"
0,118.21,560.54,"2022,06,01,13:53:59"
