,"T","t","date"
0,158.27,2202.16,"2022,06,01,18:40:19"
0,158.52,2203.16,"2022,06,01,18:40:20"
0,158.27,2204.16,"2022,06,01,18:40:21"
0,158.78,2205.17,"2022,06,01,18:40:22"
0,159.03,2206.17,"2022,06,01,18:40:23"
0,158.52,2207.17,"2022,06,01,18:40:24"
0,159.03,2208.17,"2022,06,01,18:40:25"
0,158.78,2209.17,"2022,06,01,18:40:26"
0,159.03,2210.17,"2022,06,01,18:40:27"
0,158.01,2211.18,"2022,06,01,18:40:28"
0,159.03,2212.21,"2022,06,01,18:40:29"
0,158.52,2213.21,"2022,06,01,18:40:30"
0,159.29,2214.22,"2022,06,01,18:40:31"
0,158.27,2215.22,"2022,06,01,18:40:32"
0,158.27,2216.22,"2022,06,01,18:40:33"
0,158.52,2217.22,"2022,06,01,18:40:34"
0,159.03,2218.22,"2022,06,01,18:40:35"
0,159.03,2219.22,"2022,06,01,18:40:36"
0,159.03,2220.23,"2022,06,01,18:40:37"
0,159.54,2221.23,"2022,06,01,18:40:38"
0,158.52,2222.27,"2022,06,01,18:40:39"
0,159.29,2223.27,"2022,06,01,18:40:40"
0,159.54,2224.27,"2022,06,01,18:40:41"
0,159.54,2225.27,"2022,06,01,18:40:42"
0,159.29,2226.27,"2022,06,01,18:40:43"
0,159.8,2227.27,"2022,06,01,18:40:44"
0,159.29,2228.28,"2022,06,01,18:40:45"
0,159.29,2229.28,"2022,06,01,18:40:46"
0,159.29,2230.28,"2022,06,01,18:40:47"
0,159.29,2231.28,"2022,06,01,18:40:48"
0,158.78,2232.32,"2022,06,01,18:40:49"
0,159.8,2233.32,"2022,06,01,18:40:50"
0,159.8,2234.32,"2022,06,01,18:40:51"
0,159.29,2235.32,"2022,06,01,18:40:52"
0,159.54,2236.33,"2022,06,01,18:40:53"
0,159.8,2237.33,"2022,06,01,18:40:54"
0,159.8,2238.33,"2022,06,01,18:40:55"
0,159.8,2239.33,"2022,06,01,18:40:56"
0,159.54,2240.33,"2022,06,01,18:40:57"
0,159.54,2241.33,"2022,06,01,18:40:58"
0,159.54,2242.37,"2022,06,01,18:41:00"
0,160.05,2243.37,"2022,06,01,18:41:01"
0,159.54,2244.37,"2022,06,01,18:41:02"
0,159.8,2245.38,"2022,06,01,18:41:03"
0,159.8,2246.38,"2022,06,01,18:41:04"
0,160.05,2247.38,"2022,06,01,18:41:05"
0,160.31,2248.38,"2022,06,01,18:41:06"
0,159.8,2249.38,"2022,06,01,18:41:07"
0,159.8,2250.39,"2022,06,01,18:41:08"
0,160.05,2251.39,"2022,06,01,18:41:09"
0,160.05,2252.42,"2022,06,01,18:41:10"
0,160.31,2253.43,"2022,06,01,18:41:11"
0,160.05,2254.43,"2022,06,01,18:41:12"
0,159.8,2255.43,"2022,06,01,18:41:13"
0,160.56,2256.43,"2022,06,01,18:41:14"
0,160.31,2257.43,"2022,06,01,18:41:15"
0,160.05,2258.43,"2022,06,01,18:41:16"
0,160.31,2259.44,"2022,06,01,18:41:17"
0,159.8,2260.44,"2022,06,01,18:41:18"
0,160.56,2261.44,"2022,06,01,18:41:19"
0,160.56,2262.48,"2022,06,01,18:41:20"
0,160.82,2263.48,"2022,06,01,18:41:21"
0,160.31,2264.48,"2022,06,01,18:41:22"
0,160.31,2265.48,"2022,06,01,18:41:23"
0,160.31,2266.48,"2022,06,01,18:41:24"
0,160.56,2267.48,"2022,06,01,18:41:25"
0,160.05,2268.49,"2022,06,01,18:41:26"
0,159.8,2269.49,"2022,06,01,18:41:27"
0,160.56,2270.49,"2022,06,01,18:41:28"
0,160.05,2271.49,"2022,06,01,18:41:29"
0,161.33,2272.53,"2022,06,01,18:41:30"
0,160.82,2273.53,"2022,06,01,18:41:31"
0,160.56,2274.53,"2022,06,01,18:41:32"
0,160.82,2275.53,"2022,06,01,18:41:33"
0,160.82,2276.54,"2022,06,01,18:41:34"
0,160.82,2277.54,"2022,06,01,18:41:35"
0,160.56,2278.54,"2022,06,01,18:41:36"
0,160.31,2279.54,"2022,06,01,18:41:37"
0,160.56,2280.54,"2022,06,01,18:41:38"
0,161.58,2281.55,"2022,06,01,18:41:39"
0,160.56,2282.58,"2022,06,01,18:41:40"
0,161.07,2283.58,"2022,06,01,18:41:41"
0,161.58,2284.59,"2022,06,01,18:41:42"
0,160.82,2285.59,"2022,06,01,18:41:43"
0,161.07,2286.59,"2022,06,01,18:41:44"
0,160.56,2287.59,"2022,06,01,18:41:45"
0,161.58,2288.59,"2022,06,01,18:41:46"
0,161.84,2289.59,"2022,06,01,18:41:47"
0,160.82,2290.6,"2022,06,01,18:41:48"
0,161.33,2291.6,"2022,06,01,18:41:49"
0,161.07,2292.63,"2022,06,01,18:41:50"
0,160.82,2293.64,"2022,06,01,18:41:51"
0,160.82,2294.64,"2022,06,01,18:41:52"
0,161.84,2295.64,"2022,06,01,18:41:53"
0,161.33,2296.64,"2022,06,01,18:41:54"
0,161.33,2297.64,"2022,06,01,18:41:55"
0,161.58,2298.65,"2022,06,01,18:41:56"
0,162.09,2299.65,"2022,06,01,18:41:57"
0,161.33,2300.65,"2022,06,01,18:41:58"
0,161.33,2301.65,"2022,06,01,18:41:59"
0,161.84,2302.69,"2022,06,01,18:42:00"
0,162.35,2303.69,"2022,06,01,18:42:01"
0,161.84,2304.69,"2022,06,01,18:42:02"
0,162.35,2305.69,"2022,06,01,18:42:03"
0,162.35,2306.69,"2022,06,01,18:42:04"
0,161.84,2307.7,"2022,06,01,18:42:05"
0,161.84,2308.7,"2022,06,01,18:42:06"
0,162.09,2309.7,"2022,06,01,18:42:07"
0,161.33,2310.7,"2022,06,01,18:42:08"
0,161.84,2311.7,"2022,06,01,18:42:09"
0,161.58,2312.74,"2022,06,01,18:42:10"
0,162.09,2313.74,"2022,06,01,18:42:11"
0,161.84,2314.74,"2022,06,01,18:42:12"
0,162.09,2315.75,"2022,06,01,18:42:13"
0,162.35,2316.75,"2022,06,01,18:42:14"
0,161.84,2317.75,"2022,06,01,18:42:15"
0,161.58,2318.75,"2022,06,01,18:42:16"
0,161.84,2319.75,"2022,06,01,18:42:17"
0,161.84,2320.75,"2022,06,01,18:42:18"
0,162.09,2321.76,"2022,06,01,18:42:19"
0,161.58,2322.79,"2022,06,01,18:42:20"
0,160.82,2323.79,"2022,06,01,18:42:21"
0,161.84,2324.8,"2022,06,01,18:42:22"
0,161.33,2325.8,"2022,06,01,18:42:23"
0,161.33,2326.8,"2022,06,01,18:42:24"
0,160.56,2327.8,"2022,06,01,18:42:25"
0,160.31,2328.8,"2022,06,01,18:42:26"
0,161.07,2329.81,"2022,06,01,18:42:27"
0,160.56,2330.81,"2022,06,01,18:42:28"
0,160.31,2331.81,"2022,06,01,18:42:29"
0,160.56,2332.85,"2022,06,01,18:42:30"
0,159.8,2333.85,"2022,06,01,18:42:31"
0,160.31,2334.85,"2022,06,01,18:42:32"
0,160.05,2335.85,"2022,06,01,18:42:33"
0,160.31,2336.86,"2022,06,01,18:42:34"
0,159.54,2337.86,"2022,06,01,18:42:35"
0,160.05,2338.86,"2022,06,01,18:42:36"
0,159.54,2339.86,"2022,06,01,18:42:37"
0,159.29,2340.86,"2022,06,01,18:42:38"
0,159.54,2341.87,"2022,06,01,18:42:39"
0,159.03,2342.9,"2022,06,01,18:42:40"
0,159.03,2343.9,"2022,06,01,18:42:41"
0,159.8,2344.91,"2022,06,01,18:42:42"
0,159.8,2345.91,"2022,06,01,18:42:43"
0,159.8,2346.91,"2022,06,01,18:42:44"
0,159.29,2347.91,"2022,06,01,18:42:45"
0,159.03,2348.91,"2022,06,01,18:42:46"
0,158.78,2349.91,"2022,06,01,18:42:47"
0,158.52,2350.92,"2022,06,01,18:42:48"
0,159.29,2351.92,"2022,06,01,18:42:49"
0,158.78,2352.96,"2022,06,01,18:42:50"
0,159.54,2353.96,"2022,06,01,18:42:51"
0,158.78,2354.96,"2022,06,01,18:42:52"
0,159.29,2355.96,"2022,06,01,18:42:53"
0,159.03,2356.96,"2022,06,01,18:42:54"
0,159.03,2357.96,"2022,06,01,18:42:55"
0,158.27,2358.97,"2022,06,01,18:42:56"
0,159.03,2359.97,"2022,06,01,18:42:57"
0,158.01,2360.97,"2022,06,01,18:42:58"
0,158.01,2361.97,"2022,06,01,18:42:59"
0,158.52,2363.01,"2022,06,01,18:43:00"
0,158.01,2364.01,"2022,06,01,18:43:01"
0,159.03,2365.01,"2022,06,01,18:43:02"
0,158.52,2366.01,"2022,06,01,18:43:03"
0,158.01,2367.01,"2022,06,01,18:43:04"
0,158.52,2368.02,"2022,06,01,18:43:05"
0,158.52,2369.02,"2022,06,01,18:43:06"
0,158.01,2370.02,"2022,06,01,18:43:07"
0,158.78,2371.02,"2022,06,01,18:43:08"
0,158.52,2372.02,"2022,06,01,18:43:09"
0,159.03,2373.06,"2022,06,01,18:43:10"
0,158.27,2374.06,"2022,06,01,18:43:11"
0,158.52,2375.06,"2022,06,01,18:43:12"
0,158.78,2376.07,"2022,06,01,18:43:13"
0,158.52,2377.07,"2022,06,01,18:43:14"
0,158.78,2378.07,"2022,06,01,18:43:15"
0,158.52,2379.07,"2022,06,01,18:43:16"
0,158.78,2380.07,"2022,06,01,18:43:17"
0,159.29,2381.07,"2022,06,01,18:43:18"
0,159.29,2382.08,"2022,06,01,18:43:19"
0,158.78,2383.11,"2022,06,01,18:43:20"
0,159.29,2384.12,"2022,06,01,18:43:21"
0,159.54,2385.12,"2022,06,01,18:43:22"
0,158.52,2386.12,"2022,06,01,18:43:23"
0,158.52,2387.12,"2022,06,01,18:43:24"
0,158.52,2388.12,"2022,06,01,18:43:25"
0,159.54,2389.12,"2022,06,01,18:43:26"
0,159.03,2390.13,"2022,06,01,18:43:27"
0,159.54,2391.13,"2022,06,01,18:43:28"
0,159.03,2392.13,"2022,06,01,18:43:29"
0,159.29,2393.17,"2022,06,01,18:43:30"
0,159.03,2394.17,"2022,06,01,18:43:31"
0,159.29,2395.17,"2022,06,01,18:43:32"
0,159.8,2396.17,"2022,06,01,18:43:33"
0,159.29,2397.17,"2022,06,01,18:43:34"
0,158.78,2398.17,"2022,06,01,18:43:35"
0,159.29,2399.18,"2022,06,01,18:43:36"
0,159.54,2400.18,"2022,06,01,18:43:37"
0,159.54,2401.18,"2022,06,01,18:43:38"
0,159.8,2402.18,"2022,06,01,18:43:39"
0,159.29,2403.22,"2022,06,01,18:43:40"
0,159.29,2404.22,"2022,06,01,18:43:41"
0,160.05,2405.22,"2022,06,01,18:43:42"
0,159.03,2406.22,"2022,06,01,18:43:43"
0,159.29,2407.23,"2022,06,01,18:43:44"
0,159.8,2408.23,"2022,06,01,18:43:45"
0,160.31,2409.23,"2022,06,01,18:43:46"
0,159.8,2410.23,"2022,06,01,18:43:47"
0,160.56,2411.23,"2022,06,01,18:43:48"
0,160.05,2412.23,"2022,06,01,18:43:49"
0,160.31,2413.27,"2022,06,01,18:43:50"
0,160.05,2414.27,"2022,06,01,18:43:51"
0,160.31,2415.27,"2022,06,01,18:43:52"
0,160.82,2416.28,"2022,06,01,18:43:53"
0,159.8,2417.28,"2022,06,01,18:43:54"
0,159.8,2418.28,"2022,06,01,18:43:55"
0,160.31,2419.28,"2022,06,01,18:43:56"
0,160.56,2420.28,"2022,06,01,18:43:57"
0,160.56,2421.28,"2022,06,01,18:43:58"
0,160.05,2422.29,"2022,06,01,18:43:59"
0,161.07,2423.32,"2022,06,01,18:44:00"
0,160.56,2424.32,"2022,06,01,18:44:01"
0,160.05,2425.33,"2022,06,01,18:44:02"
0,160.31,2426.33,"2022,06,01,18:44:03"
0,160.31,2427.33,"2022,06,01,18:44:04"
0,160.82,2428.33,"2022,06,01,18:44:05"
0,161.07,2429.33,"2022,06,01,18:44:06"
0,160.05,2430.34,"2022,06,01,18:44:07"
0,160.31,2431.34,"2022,06,01,18:44:08"
0,161.33,2432.34,"2022,06,01,18:44:09"
0,160.31,2433.38,"2022,06,01,18:44:10"
0,160.31,2434.38,"2022,06,01,18:44:11"
0,161.33,2435.38,"2022,06,01,18:44:12"
0,161.33,2436.38,"2022,06,01,18:44:13"
0,160.82,2437.38,"2022,06,01,18:44:14"
0,160.82,2438.38,"2022,06,01,18:44:15"
0,160.82,2439.39,"2022,06,01,18:44:16"
0,160.82,2440.39,"2022,06,01,18:44:17"
0,160.82,2441.39,"2022,06,01,18:44:18"
0,160.82,2442.39,"2022,06,01,18:44:19"
0,160.82,2443.43,"2022,06,01,18:44:20"
0,160.31,2444.43,"2022,06,01,18:44:21"
0,160.82,2445.43,"2022,06,01,18:44:22"
0,161.33,2446.43,"2022,06,01,18:44:23"
0,160.56,2447.44,"2022,06,01,18:44:24"
0,161.58,2448.44,"2022,06,01,18:44:25"
0,161.58,2449.44,"2022,06,01,18:44:26"
0,161.58,2450.44,"2022,06,01,18:44:27"
0,160.82,2451.44,"2022,06,01,18:44:28"
0,161.33,2452.44,"2022,06,01,18:44:29"
0,161.58,2453.48,"2022,06,01,18:44:31"
0,161.33,2454.48,"2022,06,01,18:44:32"
0,161.58,2455.49,"2022,06,01,18:44:33"
0,161.84,2456.49,"2022,06,01,18:44:34"
0,161.84,2457.49,"2022,06,01,18:44:35"
0,161.58,2458.49,"2022,06,01,18:44:36"
0,161.84,2459.49,"2022,06,01,18:44:37"
0,161.58,2460.49,"2022,06,01,18:44:38"
0,162.09,2461.5,"2022,06,01,18:44:39"
0,162.35,2462.5,"2022,06,01,18:44:40"
0,162.35,2463.53,"2022,06,01,18:44:41"
0,161.58,2464.54,"2022,06,01,18:44:42"
0,161.84,2465.54,"2022,06,01,18:44:43"
0,162.35,2466.54,"2022,06,01,18:44:44"
0,161.58,2467.54,"2022,06,01,18:44:45"
0,161.58,2468.54,"2022,06,01,18:44:46"
0,162.6,2469.54,"2022,06,01,18:44:47"
0,161.84,2470.55,"2022,06,01,18:44:48"
0,162.09,2471.55,"2022,06,01,18:44:49"
0,162.09,2472.55,"2022,06,01,18:44:50"
0,161.58,2473.59,"2022,06,01,18:44:51"
0,162.35,2474.59,"2022,06,01,18:44:52"
0,162.86,2475.59,"2022,06,01,18:44:53"
0,161.84,2476.59,"2022,06,01,18:44:54"
0,162.86,2477.59,"2022,06,01,18:44:55"
0,161.84,2478.59,"2022,06,01,18:44:56"
0,162.6,2479.6,"2022,06,01,18:44:57"
0,162.86,2480.6,"2022,06,01,18:44:58"
0,162.6,2481.6,"2022,06,01,18:44:59"
0,162.09,2482.6,"2022,06,01,18:45:00"
0,162.35,2483.64,"2022,06,01,18:45:01"
0,162.35,2484.64,"2022,06,01,18:45:02"
0,162.35,2485.64,"2022,06,01,18:45:03"
0,162.35,2486.64,"2022,06,01,18:45:04"
0,162.6,2487.65,"2022,06,01,18:45:05"
0,163.11,2488.65,"2022,06,01,18:45:06"
0,162.86,2489.65,"2022,06,01,18:45:07"
0,162.86,2490.65,"2022,06,01,18:45:08"
0,162.86,2491.65,"2022,06,01,18:45:09"
0,163.11,2492.65,"2022,06,01,18:45:10"
0,163.62,2493.69,"2022,06,01,18:45:11"
0,163.62,2494.69,"2022,06,01,18:45:12"
0,163.11,2495.69,"2022,06,01,18:45:13"
0,163.62,2496.7,"2022,06,01,18:45:14"
0,163.11,2497.7,"2022,06,01,18:45:15"
0,163.37,2498.7,"2022,06,01,18:45:16"
0,163.11,2499.7,"2022,06,01,18:45:17"
0,162.35,2500.7,"2022,06,01,18:45:18"
0,163.37,2501.71,"2022,06,01,18:45:19"
0,163.37,2502.71,"2022,06,01,18:45:20"
0,162.86,2503.75,"2022,06,01,18:45:21"
0,162.86,2504.75,"2022,06,01,18:45:22"
0,162.86,2505.75,"2022,06,01,18:45:23"
0,163.62,2506.75,"2022,06,01,18:45:24"
0,163.62,2507.75,"2022,06,01,18:45:25"
0,163.11,2508.75,"2022,06,01,18:45:26"
0,163.88,2509.75,"2022,06,01,18:45:27"
0,163.62,2510.76,"2022,06,01,18:45:28"
0,163.62,2511.76,"2022,06,01,18:45:29"
0,163.62,2512.76,"2022,06,01,18:45:30"
0,163.88,2513.8,"2022,06,01,18:45:31"
0,163.62,2514.8,"2022,06,01,18:45:32"
0,164.13,2515.8,"2022,06,01,18:45:33"
0,163.62,2516.8,"2022,06,01,18:45:34"
0,163.88,2517.8,"2022,06,01,18:45:35"
0,163.62,2518.81,"2022,06,01,18:45:36"
0,163.88,2519.81,"2022,06,01,18:45:37"
0,163.88,2520.81,"2022,06,01,18:45:38"
0,163.62,2521.81,"2022,06,01,18:45:39"
0,164.9,2522.81,"2022,06,01,18:45:40"
0,163.88,2523.85,"2022,06,01,18:45:41"
0,164.13,2524.85,"2022,06,01,18:45:42"
0,164.9,2525.85,"2022,06,01,18:45:43"
0,163.88,2526.85,"2022,06,01,18:45:44"
0,164.64,2527.86,"2022,06,01,18:45:45"
0,164.39,2528.86,"2022,06,01,18:45:46"
0,164.64,2529.86,"2022,06,01,18:45:47"
0,164.39,2530.86,"2022,06,01,18:45:48"
0,165.15,2531.86,"2022,06,01,18:45:49"
0,164.13,2532.86,"2022,06,01,18:45:50"
0,165.15,2533.9,"2022,06,01,18:45:51"
0,164.39,2534.9,"2022,06,01,18:45:52"
0,164.13,2535.9,"2022,06,01,18:45:53"
0,165.15,2536.91,"2022,06,01,18:45:54"
0,164.64,2537.91,"2022,06,01,18:45:55"
0,164.64,2538.91,"2022,06,01,18:45:56"
0,164.9,2539.91,"2022,06,01,18:45:57"
0,165.41,2540.91,"2022,06,01,18:45:58"
0,165.41,2541.92,"2022,06,01,18:45:59"
0,165.15,2542.92,"2022,06,01,18:46:00"
0,164.39,2543.95,"2022,06,01,18:46:01"
0,164.64,2544.96,"2022,06,01,18:46:02"
0,165.15,2545.96,"2022,06,01,18:46:03"
0,164.64,2546.96,"2022,06,01,18:46:04"
0,165.41,2547.96,"2022,06,01,18:46:05"
0,164.64,2548.96,"2022,06,01,18:46:06"
0,165.15,2549.96,"2022,06,01,18:46:07"
0,165.15,2550.97,"2022,06,01,18:46:08"
0,165.66,2551.97,"2022,06,01,18:46:09"
0,165.15,2552.97,"2022,06,01,18:46:10"
0,165.66,2554.01,"2022,06,01,18:46:11"
0,165.41,2555.01,"2022,06,01,18:46:12"
0,165.66,2556.01,"2022,06,01,18:46:13"
0,165.66,2557.01,"2022,06,01,18:46:14"
0,165.41,2558.01,"2022,06,01,18:46:15"
0,165.92,2559.02,"2022,06,01,18:46:16"
0,165.92,2560.02,"2022,06,01,18:46:17"
0,165.92,2561.02,"2022,06,01,18:46:18"
0,165.92,2562.02,"2022,06,01,18:46:19"
0,165.66,2563.02,"2022,06,01,18:46:20"
0,165.41,2564.06,"2022,06,01,18:46:21"
0,165.66,2565.06,"2022,06,01,18:46:22"
0,165.41,2566.06,"2022,06,01,18:46:23"
0,165.66,2567.06,"2022,06,01,18:46:24"
0,165.92,2568.07,"2022,06,01,18:46:25"
0,165.66,2569.07,"2022,06,01,18:46:26"
0,165.66,2570.07,"2022,06,01,18:46:27"
0,165.41,2571.07,"2022,06,01,18:46:28"
0,165.66,2572.07,"2022,06,01,18:46:29"
0,165.66,2573.08,"2022,06,01,18:46:30"
0,165.92,2574.11,"2022,06,01,18:46:31"
0,165.15,2575.11,"2022,06,01,18:46:32"
0,165.66,2576.12,"2022,06,01,18:46:33"
0,165.41,2577.12,"2022,06,01,18:46:34"
0,165.41,2578.12,"2022,06,01,18:46:35"
0,165.92,2579.12,"2022,06,01,18:46:36"
0,165.92,2580.12,"2022,06,01,18:46:37"
0,165.92,2581.12,"2022,06,01,18:46:38"
0,165.92,2582.13,"2022,06,01,18:46:39"
0,166.17,2583.13,"2022,06,01,18:46:40"
0,165.92,2584.16,"2022,06,01,18:46:41"
0,165.92,2585.17,"2022,06,01,18:46:42"
0,166.17,2586.17,"2022,06,01,18:46:43"
0,166.17,2587.17,"2022,06,01,18:46:44"
0,165.66,2588.17,"2022,06,01,18:46:45"
0,166.17,2589.17,"2022,06,01,18:46:46"
0,166.17,2590.17,"2022,06,01,18:46:47"
0,165.92,2591.18,"2022,06,01,18:46:48"
0,166.94,2592.18,"2022,06,01,18:46:49"
0,166.43,2593.18,"2022,06,01,18:46:50"
0,166.68,2594.22,"2022,06,01,18:46:51"
0,165.92,2595.22,"2022,06,01,18:46:52"
0,166.17,2596.22,"2022,06,01,18:46:53"
0,166.94,2597.22,"2022,06,01,18:46:54"
0,166.43,2598.22,"2022,06,01,18:46:55"
0,166.43,2599.23,"2022,06,01,18:46:56"
0,167.19,2600.23,"2022,06,01,18:46:57"
0,167.19,2601.23,"2022,06,01,18:46:58"
0,167.19,2602.23,"2022,06,01,18:46:59"
0,166.94,2603.23,"2022,06,01,18:47:00"
0,167.19,2604.27,"2022,06,01,18:47:01"
0,167.19,2605.27,"2022,06,01,18:47:02"
0,167.19,2606.27,"2022,06,01,18:47:03"
0,167.19,2607.27,"2022,06,01,18:47:04"
0,167.45,2608.28,"2022,06,01,18:47:05"
0,167.19,2609.28,"2022,06,01,18:47:06"
0,167.7,2610.28,"2022,06,01,18:47:07"
0,166.94,2611.28,"2022,06,01,18:47:08"
0,167.96,2612.28,"2022,06,01,18:47:09"
0,167.19,2613.29,"2022,06,01,18:47:10"
0,167.19,2614.32,"2022,06,01,18:47:11"
0,167.45,2615.32,"2022,06,01,18:47:12"
0,167.45,2616.33,"2022,06,01,18:47:13"
0,167.7,2617.33,"2022,06,01,18:47:14"
0,167.7,2618.33,"2022,06,01,18:47:15"
0,167.96,2619.33,"2022,06,01,18:47:16"
0,167.45,2620.33,"2022,06,01,18:47:17"
0,167.45,2621.33,"2022,06,01,18:47:18"
0,167.45,2622.34,"2022,06,01,18:47:19"
0,167.96,2623.34,"2022,06,01,18:47:20"
0,167.7,2624.37,"2022,06,01,18:47:21"
0,167.7,2625.38,"2022,06,01,18:47:22"
0,167.45,2626.38,"2022,06,01,18:47:23"
0,167.7,2627.38,"2022,06,01,18:47:24"
0,167.96,2628.38,"2022,06,01,18:47:25"
0,167.96,2629.38,"2022,06,01,18:47:26"
0,168.47,2630.39,"2022,06,01,18:47:27"
0,167.45,2631.39,"2022,06,01,18:47:28"
0,167.45,2632.39,"2022,06,01,18:47:29"
0,167.96,2633.39,"2022,06,01,18:47:30"
0,167.7,2634.43,"2022,06,01,18:47:31"
0,168.47,2635.43,"2022,06,01,18:47:32"
0,167.96,2636.43,"2022,06,01,18:47:33"
0,168.21,2637.43,"2022,06,01,18:47:34"
0,168.21,2638.43,"2022,06,01,18:47:35"
0,167.45,2639.44,"2022,06,01,18:47:36"
0,167.45,2640.44,"2022,06,01,18:47:37"
0,168.47,2641.44,"2022,06,01,18:47:38"
0,167.7,2642.44,"2022,06,01,18:47:39"
0,167.96,2643.44,"2022,06,01,18:47:40"
0,168.72,2644.48,"2022,06,01,18:47:41"
0,168.21,2645.48,"2022,06,01,18:47:42"
0,167.96,2646.48,"2022,06,01,18:47:43"
0,168.72,2647.49,"2022,06,01,18:47:44"
0,167.7,2648.49,"2022,06,01,18:47:45"
0,168.21,2649.49,"2022,06,01,18:47:46"
0,168.72,2650.49,"2022,06,01,18:47:47"
0,167.96,2651.49,"2022,06,01,18:47:48"
0,168.21,2652.49,"2022,06,01,18:47:49"
0,168.72,2653.5,"2022,06,01,18:47:50"
0,168.98,2654.53,"2022,06,01,18:47:51"
0,168.47,2655.53,"2022,06,01,18:47:52"
0,168.98,2656.54,"2022,06,01,18:47:53"
0,167.96,2657.54,"2022,06,01,18:47:54"
0,169.23,2658.54,"2022,06,01,18:47:55"
0,169.23,2659.54,"2022,06,01,18:47:56"
0,168.21,2660.54,"2022,06,01,18:47:57"
0,168.72,2661.54,"2022,06,01,18:47:58"
0,168.98,2662.55,"2022,06,01,18:47:59"
0,168.98,2663.55,"2022,06,01,18:48:00"
0,168.72,2664.58,"2022,06,01,18:48:01"
0,168.47,2665.59,"2022,06,01,18:48:02"
0,168.98,2666.59,"2022,06,01,18:48:03"
0,168.72,2667.59,"2022,06,01,18:48:04"
0,169.49,2668.59,"2022,06,01,18:48:05"
0,168.47,2669.59,"2022,06,01,18:48:06"
0,169.49,2670.6,"2022,06,01,18:48:07"
0,169.49,2671.6,"2022,06,01,18:48:08"
0,168.47,2672.6,"2022,06,01,18:48:10"
0,168.98,2673.6,"2022,06,01,18:48:10"
0,168.98,2674.64,"2022,06,01,18:48:12"
0,168.72,2675.64,"2022,06,01,18:48:13"
0,169.23,2676.64,"2022,06,01,18:48:14"
0,169.74,2677.64,"2022,06,01,18:48:15"
0,169.49,2678.64,"2022,06,01,18:48:16"
0,168.98,2679.65,"2022,06,01,18:48:17"
0,168.98,2680.65,"2022,06,01,18:48:18"
0,169.74,2681.65,"2022,06,01,18:48:19"
0,169.23,2682.65,"2022,06,01,18:48:20"
0,169.23,2683.65,"2022,06,01,18:48:21"
0,169.49,2684.69,"2022,06,01,18:48:22"
0,169.49,2685.69,"2022,06,01,18:48:23"
0,169.23,2686.69,"2022,06,01,18:48:24"
0,169.49,2687.7,"2022,06,01,18:48:25"
0,169.74,2688.7,"2022,06,01,18:48:26"
0,170,2689.7,"2022,06,01,18:48:27"
0,170,2690.7,"2022,06,01,18:48:28"
0,169.49,2691.7,"2022,06,01,18:48:29"
0,170,2692.7,"2022,06,01,18:48:30"
0,170,2693.71,"2022,06,01,18:48:31"
0,170,2694.74,"2022,06,01,18:48:32"
0,170.77,2695.75,"2022,06,01,18:48:33"
0,170.51,2696.75,"2022,06,01,18:48:34"
0,170,2697.75,"2022,06,01,18:48:35"
0,170.26,2698.75,"2022,06,01,18:48:36"
0,169.74,2699.75,"2022,06,01,18:48:37"
0,170.77,2700.75,"2022,06,01,18:48:38"
0,170.77,2701.76,"2022,06,01,18:48:39"
0,170,2702.76,"2022,06,01,18:48:40"
0,169.74,2703.76,"2022,06,01,18:48:41"
0,170,2704.8,"2022,06,01,18:48:42"
0,170.26,2705.8,"2022,06,01,18:48:43"
0,170.51,2706.8,"2022,06,01,18:48:44"
0,171.02,2707.8,"2022,06,01,18:48:45"
0,171.02,2708.8,"2022,06,01,18:48:46"
0,170.51,2709.8,"2022,06,01,18:48:47"
0,170.51,2710.81,"2022,06,01,18:48:48"
0,170.51,2711.81,"2022,06,01,18:48:49"
0,170.51,2712.81,"2022,06,01,18:48:50"
0,170.77,2713.81,"2022,06,01,18:48:51"
0,170.26,2714.85,"2022,06,01,18:48:52"
0,171.28,2715.85,"2022,06,01,18:48:53"
0,170.51,2716.85,"2022,06,01,18:48:54"
0,170.51,2717.85,"2022,06,01,18:48:55"
0,170.77,2718.85,"2022,06,01,18:48:56"
0,170.26,2719.86,"2022,06,01,18:48:57"
0,170.77,2720.86,"2022,06,01,18:48:58"
0,170.51,2721.86,"2022,06,01,18:48:59"
0,170.77,2722.86,"2022,06,01,18:49:00"
0,171.28,2723.86,"2022,06,01,18:49:01"
0,171.28,2724.9,"2022,06,01,18:49:02"
0,170.26,2725.9,"2022,06,01,18:49:03"
0,170.77,2726.9,"2022,06,01,18:49:04"
0,170.51,2727.9,"2022,06,01,18:49:05"
0,170.77,2728.91,"2022,06,01,18:49:06"
0,170.51,2729.91,"2022,06,01,18:49:07"
0,171.53,2730.91,"2022,06,01,18:49:08"
0,170.77,2731.91,"2022,06,01,18:49:09"
0,171.79,2732.91,"2022,06,01,18:49:10"
0,170.77,2733.92,"2022,06,01,18:49:11"
0,171.28,2734.95,"2022,06,01,18:49:12"
0,171.53,2735.95,"2022,06,01,18:49:13"
0,171.53,2736.96,"2022,06,01,18:49:14"
0,170.77,2737.96,"2022,06,01,18:49:15"
0,171.28,2738.96,"2022,06,01,18:49:16"
0,171.28,2739.96,"2022,06,01,18:49:17"
0,171.28,2740.96,"2022,06,01,18:49:18"
0,171.79,2741.96,"2022,06,01,18:49:19"
